suppcode,partnumber,partname,stdpack,kategori,lokasi,stdpack_supp,input_user,input_date,imincl
"10775","LVT2383-001A","INST BOOK      ","10","","W-017     ","10","ManualProcedure","2016-06-03",""
"10698","LVT2456-001A","INST BOOK      ","20","","X-032     ","20","ManualProcedure","2016-06-03",""
"10775","LVT2542-001A","QSG            ","40","","W-146     ","40","ManualProcedure","2016-06-03",""
"10775","LVT2542-003B","QSG            ","40","","W-150     ","40","ManualProcedure","2016-06-03",""
"10775","LVT2543-003A","QSG            ","40","","W-150     ","40","ManualProcedure","2016-06-03",""
"10703","N1Y-0097-00","FLAT WASHER","999999","","JS1-065","999999","Administrator","2022-04-14",""
"10693","QAM0833-001","CAR CABLE      ","1","SML","","1","ManualProcedure","2016-06-03",""
"10693","QAM0972-002","CAR CABLE      ","1","SML","","1","ManualProcedure","2016-06-03",""
"10693","QAM1006-001","CAR CABLE      ","400","SML","","400","ManualProcedure","2016-06-03",""
"10693","QAM1328-002","CAR CABLE      ","1","","","1","ManualProcedure","2016-06-03",""
"10693","QAM1350-001","CAR CABLE      ","100","SML","G-59     ","100","ManualProcedure","2016-06-03",""
"10693","QAM1491-002","CARE CABLE     ","50","","KIT    ","50","ManualProcedure","2016-06-03",""
"10693","QAM1554-001","Car Cable      ","100","","G-22      ","100","ManualProcedure","2016-06-03",""
"10693","QAM1565-001","CAR CABLE      ","25","","Z4-06     ","500","ManualProcedure","2016-06-03",""
"10703","VYSH102-102","SPACER         ","1","SML","","1","ManualProcedure","2016-06-03",""
"10775","LV39850-002A","NAME PLATE     ","999999","","","999999","ManualProcedure","2016-06-03",""
"10775","LV39858-052A","POP(1DIN)      ","999999","","","999999","ManualProcedure","2016-06-03",""
"10775","LV39887-002A","NAME PLATE     ","1","","","1","ManualProcedure","2016-06-03",""
"11185","LV39939-001A","WORM GEAR","500","","JS5-080","20000","tokyoseimitsu","2018-06-28",""
"10775","LV3A093-002A","NAME PLATE     ","999999","","PRINT     ","999999","ManualProcedure","2016-06-03",""
"10775","LV3A094-002A","NAME PLATE     ","999999","","PRINT     ","999999","ManualProcedure","2016-06-03",""
"10774","LV3A128-001A","MASTER CARTON  ","10","","","10","ManualProcedure","2016-06-03",""
"10775","LV3A140-002A","NAME PLATE     ","999999","","PRINT     ","999999","ManualProcedure","2016-06-03",""
"10774","LV3A237-001A","MASTER CARTON  ","10","","","10","ManualProcedure","2016-06-03",""
"10774","LV3A293-001A","MASTER CARTON  ","10","","T1-023    ","10","ManualProcedure","2016-06-03",""
"10774","LV3A437-001A","CARTON         ","10","","FP-CKD","10","ManualProcedure","2016-06-03",""
"10775","LV3A442-002A","POP            ","999999","","*L-149    ","999999","ManualProcedure","2016-06-03",""
"10775","LV3A477-002A","NAME PLATE     ","999999","","PRINT     ","999999","ManualProcedure","2016-06-03",""
"10774","LV3A513-001A","MASTER CARTON  ","10","","","10","ManualProcedure","2016-06-03",""
"10774","LV3A552-001A","CARTON         ","40","","Z2-037    ","40","ManualProcedure","2016-06-03",""
"10774","LV3A560-001A","INNER CARTON   ","10","","Z2-209    ","10","ManualProcedure","2016-06-03",""
"10774","LV3A569-002A","CARTON         ","30","","","30","ManualProcedure","2016-06-03",""
"10774","LV3A573-001A","MASTER CARTON  ","10","","T1-018    ","10","ManualProcedure","2016-06-03",""
"10775","LV3A583-001A","NAME PLATE     ","999999","","PRINT     ","999999","ManualProcedure","2016-06-03",""
"10774","LV3A626-001A","MASTER CARTON  ","10","","T5-250","10","ManualProcedure","2016-06-03",""
"10775","LV3A706-002A","CARTON         ","40","","T1-174    ","40","ManualProcedure","2016-06-03",""
"10775","LV40507-001A","INST SHEET     ","1","SML","","1","ManualProcedure","2016-06-03",""
"10703","LV40846-051A","SPACER(F)      ","999999","","","999999","ManualProcedure","2016-06-03",""
"10703","LV40847-061A","SPACER(H)      ","999999","","*K-090    ","999999","ManualProcedure","2016-06-03",""
"10703","LV44247-007A","SHIELD TIGHT   ","1","SML","","1","ManualProcedure","2016-06-03",""
"10775","LV45804-001A","CAUTION LABEL  ","999999","","FS-K","999999","ManualProcedure","2016-06-03",""
"10620","LV45980-001A","SHIELD SHEET   ","1000","","JS1-315","1000","ManualProcedure","2016-06-03",""
"10775","LVT1672-004A","INST SHEET     ","200","SML","","200","ManualProcedure","2016-06-03",""
"10775","LVT1738-001B","INST BOOK      ","1","SML","","1","ManualProcedure","2016-06-03",""
"10775","LVT1938-004A","INST BOOK.     ","10","SML","","10","ManualProcedure","2016-06-03",""
"10698","LVT2182-003B","INST BOOK      ","40","","","40","ManualProcedure","2016-06-03",""
"10698","LVT2200-005B","INST BOOK      ","40","SML","","40","ManualProcedure","2016-06-03",""
"10698","LVT2219-002A","INSTALL MANUAL ","40","SML","","40","ManualProcedure","2016-06-03",""
"10698","LVT2221-006A","INSTALLATION   ","200","","","200","ManualProcedure","2016-06-03",""
"10775","LVT2222-001A","INST BOOK      ","40","SML","","40","ManualProcedure","2016-06-03",""
"10775","LVT2266-002A","INSTALL MANUAL ","40","","","40","ManualProcedure","2016-06-03",""
"10775","LVT2294-001A","INST BOOK      ","10","","X-        ","10","ManualProcedure","2016-06-03",""
"10698","LVT2305-001A","INST BOOK      ","40","","","40","ManualProcedure","2016-06-03",""
"10698","LVT2315-001A","","20","","","20","ManualProcedure","2016-06-03",""
"10775","LVT2315-001A","","20","","","20","ManualProcedure","2016-06-03",""
"10698","LVT2365-001A","","20","","","20","ManualProcedure","2016-06-03",""
"10698","LVT2380-001B","INST BOOK      ","20","","X-116     ","20","ManualProcedure","2016-06-03",""
"10698","LVT2388-001A","SDHC SHEET     ","20","","","20","ManualProcedure","2016-06-03",""
"10775","LVT2490-002A","Inst Manual    ","40","","C2-","200","ManualProcedure","2016-06-03",""
"10775","LVT2510-003A","INST BOOK      ","40","","W-140     ","40","ManualProcedure","2016-06-03",""
"10698","LVT2536-001B","INST BOOK      ","40","","X-239     ","40","ManualProcedure","2016-06-03",""
"10698","LVT2541-001A","PANEL MANUAL1  ","40","","Y-165     ","40","ManualProcedure","2016-06-03",""
"10775","LVT2542-001B","QSG            ","40","","W-148     ","40","ManualProcedure","2016-06-03",""
"10775","LVT2546-001B","NOTICE SHEET   ","40","","Y-100     ","40","ManualProcedure","2016-06-03",""
"10698","LVT2564-001A","ERRATA SHEET   ","40","","Y-313     ","40","ManualProcedure","2016-06-03",""
"10693","QAM1077-001","USB CABLE      ","100","SML","A-        ","100","ManualProcedure","2016-06-03",""
"10693","QAM1271-001","CAR CABLE      ","100","SML","G-60      ","100","ManualProcedure","2016-06-03",""
"10693","QAM1280-001","CAR CABLE      ","100","SML","","100","ManualProcedure","2016-06-03",""
"10693","QAM1359-002","CAR CABLE      ","100","","B-        ","100","ManualProcedure","2016-06-03",""
"10693","QAM1393-001","CAR CABLE      ","100","","K-09      ","100","ManualProcedure","2016-06-03",""
"10693","QAM1420-002","CAR CABLE      ","15","","Z4-53     ","300","ManualProcedure","2016-06-03",""
"10693","QAM1575-001","CAR CABLE      ","200","","FB-G-27","200","ManualProcedure","2016-06-03",""
"10651","QPA01002203","POLY BAG       ","1","SML","","1","ManualProcedure","2016-06-03",""
"10703","VYSA1R4-056","SPACER         ","1","SML","","1","ManualProcedure","2016-06-03",""
"10693","WJM0017-002A-E","E-SI C WIRE C-F","1","SML","","1","ManualProcedure","2016-06-03",""
"10703","LV39514-001A","LCD SHEET      ","400","","*K-095    ","400","ManualProcedure","2016-06-03",""
"10733","LV39530-003A","F.BKT ASSY     ","60","","FB-D2-092","60","ManualProcedure","2016-06-03",""
"10829","LV39538-001A-PP","REAR HEAT SINK ","450","","","450","ManualProcedure","2016-06-03",""
"10775","LV39649-002A","CARTON         ","999999","","","999999","ManualProcedure","2016-06-03",""
"10775","LV39656-002A","CARTON         ","999999","","","999999","ManualProcedure","2016-06-03",""
"10775","LV39734-001A","NAME PLATE     ","1","","PRINT     ","1","ManualProcedure","2016-06-03",""
"10775","LV39738-001A","NAME PLATE     ","1","","","1","ManualProcedure","2016-06-03",""
"10775","LV39745-001A","NAME PLATE     ","1","","","1","ManualProcedure","2016-06-03",""
"10775","LV39756-001A","NAME PLATE     ","1000","","PRINT     ","1000","ManualProcedure","2016-06-03",""
"10775","LV39816-001A","CARTON         ","1","","","1","ManualProcedure","2016-06-03",""
"10775","LV39837-001A","NAME PLATE     ","1","","","1","ManualProcedure","2016-06-03",""
"10620","LV39857-026A","POP            ","999999","","*L-122    ","1000","flexi2009","2020-02-24",""
"10775","LV39858-026A","POP(1DIN)      ","1","","","1","ManualProcedure","2016-06-03",""
"10775","LV39913-002A","CARTON         ","999999","","","999999","ManualProcedure","2016-06-03",""
"10775","LV3A098-001A","CARTON         ","999999","","","999999","ManualProcedure","2016-06-03",""
"10775","LV3A134-001A","CARTON         ","20","","","20","ManualProcedure","2016-06-03",""
"10774","LV3A201-001A","MASTER CARTON  ","10","","Z1-290    ","10","ManualProcedure","2016-06-03",""
"10620","LV3A434-001A","NAME PLATE     ","999999","","","1000","flexi2009","2020-02-24",""
"10620","LV3A442-023A","POP            ","999999","","","1000","flexi2009","2020-02-24",""
"10620","LV3A443-013A","NAME PLATE     ","999999","","","1000","flexi2009","2020-02-24",""
"10620","LV3A450-001A","NAME PLATE     ","999999","","","1000","flexi2009","2020-02-24",""
"10775","LV3A476-008A","NAME PLATE     ","999999","","PRINT     ","999999","ManualProcedure","2016-06-03",""
"10775","LV3A556-001A","CARTON         ","999999","","Z2-227    ","999999","ManualProcedure","2016-06-03",""
"10620","LV3A562-001A","SHEET          ","1000","","*K-194","1000","ManualProcedure","2016-06-03",""
"10703","LV3A695-012A","NAME PLATE     ","999999","","PRINT","999999","ManualProcedure","2016-06-03",""
"10703","LV3A700-001A","NAME PLATE     ","999999","","","999999","ManualProcedure","2016-06-03",""
"10775","LV3A714-001A","CARTON         ","999999","","","999999","ManualProcedure","2016-06-03",""
"10703","LV40847-059A","SPACER(H)      ","999999","SML","*C2       ","999999","ManualProcedure","2016-06-03",""
"10703","LV40849-020A","SPACER(R)      ","999999","","S-        ","999999","ManualProcedure","2016-06-03",""
"10829","LV43349-002A","POWER IC BKT   ","100","SML","C2-N-034","100","ManualProcedure","2016-06-03",""
"10703","LV44869-001A","TFT SHEET      ","1","SML","","1","ManualProcedure","2016-06-03",""
"10703","LV45085-002A","PROTECT SHEET  ","1","SML","","1","ManualProcedure","2016-06-03",""
"10703","LV45400-001A","LABEL(M2)      ","1","SML","","1","ManualProcedure","2016-06-03",""
"10703","LV45408-001A","LABEL(M2/R2)   ","999999","SML","*C2       ","999999","ManualProcedure","2016-06-03",""
"10775","LV45428-003A","CAUTION SHEET  ","999999","SML","*L-37     ","999999","ManualProcedure","2016-06-03",""
"10703","LV45547-001A-PP","SHEET (P)      ","1","SML","","1","ManualProcedure","2016-06-03",""
"10703","LV45664-001A-PP","BLIND          ","1","","","1","ManualProcedure","2016-06-03",""
"10698","LVT1675-006A","INST MANUAL    ","200","SML","","200","ManualProcedure","2016-06-03",""
"10775","LVT1940-002A","INST BOOK      ","10","SML","","10","ManualProcedure","2016-06-03",""
"10775","LVT2176-004A","INSTALL MANUAL ","40","SML","S-123     ","40","ManualProcedure","2016-06-03",""
"10775","LVT2180-001A","INST BOOK      ","10","SML","","10","ManualProcedure","2016-06-03",""
"10698","LVT2200-007B","INST BOOK      ","40","SML","","40","ManualProcedure","2016-06-03",""
"10698","LVT2200-009A","INST BOOK      ","1","SML","","1","ManualProcedure","2016-06-03",""
"10775","LVT2201-001A","INST BOOK      ","40","SML","","40","ManualProcedure","2016-06-03",""
"10775","LVT2201-006A","INSTALL MANUAL ","40","SML","","40","ManualProcedure","2016-06-03",""
"10698","LVT2221-003A","INST BOOK      ","40","","","40","ManualProcedure","2016-06-03",""
"10698","LVT2322-002A","INSTALL MANUAL ","40","","Y-        ","40","ManualProcedure","2016-06-03",""
"10698","LVT2511-002A","INST BOOK      ","40","","X-216     ","40","ManualProcedure","2016-06-03",""
"10698","LVT2513-004A","INST BOOK      ","40","","X-164     ","40","ManualProcedure","2016-06-03",""
"10698","LVT2518-001A","INST BOOK      ","20","","X-062     ","20","ManualProcedure","2016-06-03",""
"10693","QAM1062-001","POWER CORD     ","1","SML","","1","ManualProcedure","2016-06-03",""
"10693","QAM1145-001","16P CORD ASSY  ","200","SML","","200","ManualProcedure","2016-06-03",""
"10693","QAM1344-002","CAR CABLE      ","100","","FB-Q-011","100","ManualProcedure","2016-06-03",""
"10693","QAM1381-001","CAR CABLE      ","100","SML","FB-S-018","100","ManualProcedure","2016-06-03",""
"10693","QAM1407-001","CAR CABLE      ","150","","K-31      ","150","ManualProcedure","2016-06-03",""
"10693","QAM1437-001","CAR CABLE      ","100","","G-46      ","100","ManualProcedure","2016-06-03",""
"10693","QAM1491-001","CAR CABLE      ","50","","A-        ","50","ManualProcedure","2016-06-03",""
"10693","QAM1622-001","CAR CABLE      ","100","","          ","100","ManualProcedure","2016-06-03",""
"10698","H5A-1751-00","ITEM CARTON","40","","FP-G-159","999999","Administrator","2019-01-30","1 "
"10775","H5A-1838-00","ITEM CARTON","40","","FP-O-263","999999","Administrator","2019-07-17","1 "
"10775","H5A-1842-00","ITEM CARTON","40","","FP-O-282","999999","Administrator","2019-09-04","1 "
"10775","H5A-1864-00","ITEM CARTON","40","","FP-O-317","999999","Administrator","2019-10-16","1 "
"10775","H5A-1878-00","ITEM CARTON","40","","FP-O-325","999999","Administrator","2019-11-27","1 "
"10775","H5A-1955-10","ITEM CARTON","40","","FP-G-397","999999","Administrator","2022-12-29","  "
"10775","H5A-2036-10","ITEM CARTON","40","","BP1-351","999999","request by mr. ","2024-06-18","1 "
"10775","H5A-2087-20","ITEM CARTON","40","","BP1-360","999999","request by mr. ","2024-06-18","1 "
"10775","H5A-2114-00","ITEM CARTON","40","","BP1-258","999999","request by mr. ","2024-06-18","1 "
"10774","H5A-2354-00","ITEM CARTON","999999","","","20","","2023-08-21","  "
"10774","H5A-2356-10","ITEM CARTON","40","","FP-CKD","20","","2023-10-31","  "
"10774","H6A-0053-00","OUTER CARTON   ","10","","T3-       ","10","ManualProcedure","2016-06-03","1 "
"10774","H6A-0061-00","OUTER CARTON   ","10","","T3-       ","10","ManualProcedure","2016-06-03","1 "
"10774","H6A-0212-00","OUTER CARTON   ","10","","T3-107","10","ManualProcedure","2016-06-03","1 "
"10774","H6A-0262-00","OUTER CARTON   ","10","","T3-       ","10","ManualProcedure","2016-06-03","1 "
"10774","H6A-0334-00","OUTER CARTON   ","10","","FP-N-149","10","ManualProcedure","2016-06-03","1 "
"10774","H6A-0632-00","OUTER CARTON   ","10","","T3-149    ","10","oal03","2018-04-23","1 "
"10774","H6A-0714-00","OUTER CARTON","10","","T5-096","10","oal03","2018-04-24","1 "
"10774","H6A-0749-00","OUTER CARTON","10","","T5-229","10","oal03","2018-04-30","1 "
"10774","H6A-0753-00","OUTER CARTON","10","","T5-260","10","oal03","2018-04-30","1 "
"10774","H6A-0809-00","OUTER CARTON","10","","T3-213","10","oal03","2018-04-30","1 "
"10774","H6A-1206-00","OUTER CARTON","20","","T3-249","10","oal03","2018-04-16","1 "
"10774","H6A-1308-00","OUTER CARTON","10","","T3-275","10","oal03","2018-04-16","1 "
"10774","H6A-1373-00","OUTER CARTON","10","","FP-N-019","10","oal03","2018-04-30","1 "
"10774","H6A-1421-00","OUTER CARTON","10","","FP-O-115","10","oal03","2018-04-16","1 "
"10774","H6A-1472-00","OUTER CARTON","10","","FP-N-184","10","oal03","2018-10-11","1 "
"10774","H6A-1623-00","OUTER CARTON","999999","","FP-H-207","10","oal03","2019-03-15","1 "
"10774","H6A-1696-00","OUTER CARTON","999999","","FP-N-228","10","oal03","2019-05-03","1 "
"10774","H6A-1702-00","OUTER CARTON","999999","","FP-N-231","10","oal03","2019-05-03","1 "
"10774","H6A-1728-00","OUTER CARTON","20","","FP-N-265","10","oal03","2019-07-08","1 "
"10774","H6A-1790-10","OUTER CARTON","20","","FP-KL-60","10","","2022-10-13","  "
"10774","H6A-1931-10","OUTER CARTON","20","","BP1-487","10","request by mr. ","2024-06-18","1 "
"10774","H6A-1943-00","OUTER CARTON","20","","B-PR1-521","10","","2021-04-07","1 "
"10774","H6A-2029-00","OUTER CARTON","10","","BP1-418","10","request by mr. ","2024-06-18","1 "
"10774","H6A-2036-10","OUTER CARTON","20","","B-PR1-451","10","request by mr. ","2024-06-18","1 "
"10774","H6A-2067-00","OUTER CARTON","10","","BP1-454","10","request by mr. ","2024-06-18","1 "
"10774","H6A-2073-00","OUTER CARTON","20","","BP1-460","10","request by mr. ","2024-06-18","1 "
"10774","H6A-2097-00","OUTER CARTON","10","","BP1-467","10","request by mr. ","2024-06-18","1 "
"10774","H6A-2260-00","OUTER CARTON","20","","BP1-511","10","","2024-09-09","1 "
"10774","H6A-2335-00","OUTER CARTON","20","","BP1-509","10","","2024-09-09","1 "
"11855","J1K-0419-20-TS","HOLDER","40","","PP","999999","Administrator","2023-08-03","1 "
"10733","J2B-0043-01","BRACKET        ","300","","FB-B-64","400","ManualProcedure","2016-06-03","1 "
"10733","J2B-0286-00","MOUNTING       ","50","","FB07-095","400","pthtp","2016-06-27","1 "
"10733","J2B-0704-00","BRACKET","50","","IE1-086","999999","Administrator","2021-06-17","1 "
"10733","J2B-0873-00","HEATSINK MOUNT","50","","DM1-216","200","","2025-08-12","1 "
"10776","J2K-0284-01-TS","GUIDE","999999","","PP","999999","Administrator","2023-08-03","1 "
"11855","K2A-0032-00","KNOB           ","200","","FS-T-44","2000","marketingtechno","2017-01-18",""
"10733","LV11669-001A-NK","TOP CHASSIS    ","40","SML","","40","ManualProcedure","2016-06-03",""
"10733","LV11916-004ANK","TOP COVER      ","70","","KIT-KIT","70","ManualProcedure","2016-06-03",""
"10733","LV11916-006A","TOP COVER      ","120","","FB-B-88","120","ManualProcedure","2016-06-03",""
"10733","LV22746-001A","REAR BKT       ","70","SML","","70","ManualProcedure","2016-06-03",""
"10733","LV22883-003A","REAR CHASSIS 2F","112","SML","M-        ","112","ManualProcedure","2016-06-03",""
"10733","LV23045-004A","REAR PANEL 3F  ","60","","FB-B-100","60","ManualProcedure","2016-06-03",""
